Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
1995,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
1996,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
1997,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
1998,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
1999,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2000,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2001,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2002,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2003,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2004,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2005,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2006,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2007,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2008,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2009,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2010,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2011,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2012,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2013,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2014,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2015,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2016,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2017,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2018,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2019,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2020,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2021,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2022,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2023,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2024,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2025,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2026,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2027,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2028,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2029,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2030,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2031,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2032,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2033,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2034,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2035,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2036,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2037,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2038,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2039,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2040,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2041,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2042,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2043,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2044,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2045,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2046,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2047,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2048,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2049,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2050,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2051,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2052,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2053,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2054,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2055,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2056,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2057,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2058,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2059,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2060,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2061,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2062,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2063,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2064,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2065,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2066,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2067,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2068,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2069,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2070,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2071,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2072,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2073,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2074,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2075,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2076,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2077,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2078,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2079,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2080,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2081,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2082,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2083,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2084,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2085,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2086,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2087,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2088,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2089,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2090,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2091,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2092,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2093,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2094,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2095,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2096,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2097,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2098,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2099,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2100,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2101,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2102,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2103,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2104,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2105,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2106,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2107,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2108,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2109,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2110,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2111,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2112,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2113,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2114,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2115,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2116,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2117,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2118,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2119,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2120,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2121,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2122,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2123,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2124,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2125,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2126,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2127,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2128,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2129,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2130,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2131,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2132,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2133,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2134,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2135,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2136,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2137,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2138,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2139,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2140,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2141,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2142,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2143,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2144,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2145,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2146,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2147,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2148,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2149,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2150,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2151,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2152,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2153,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2154,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2155,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2156,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2157,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2158,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2159,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2160,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2161,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2162,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2163,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2164,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2165,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2166,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2167,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2168,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2169,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2170,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2171,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2172,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2173,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2174,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2175,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2176,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2177,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2178,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2179,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2180,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2181,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2182,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2183,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2184,1.89,1.89,2.34,1.67,0.69,1.89,1.89,2.34,0.46,0.46,0.91,0.0
2185,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2186,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2187,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2188,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2189,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2190,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2191,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2192,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2193,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2194,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2195,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2196,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2197,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2198,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2199,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2200,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2201,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2202,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2203,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2204,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2205,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2206,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2207,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2208,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2209,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2210,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2211,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2212,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2213,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2214,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2215,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2216,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2217,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2218,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2219,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2220,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2221,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2222,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2223,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2224,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2225,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2226,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2227,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2228,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2229,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2230,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2231,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2232,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2233,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2234,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2235,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2236,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2237,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2238,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2239,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2240,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2241,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2242,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2243,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2244,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2245,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2246,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2247,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2248,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2249,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2250,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2251,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2252,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2253,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2254,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2255,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2256,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2257,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2258,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2259,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2260,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2261,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2262,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2263,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2264,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
2265,1.76,1.76,2.11,1.67,0.69,1.76,1.76,2.11,0.33,0.33,0.68,0.0
